Date,Open,High,Low,Close,Volume,Ticker,avg_sentiment_score,avg_sentiment_numeric,article_count
2022-07-08,142.8042772492725,145.0555716697527,142.54867812328092,144.55418395996094,64547800,AAPL,0.7672172089417776,-0.5,6.0
2022-07-11,143.20734636825597,144.1609490492264,141.34929872199135,142.42086791992188,63141600,AAPL,0.7811495165030161,-0.1666666666666666,12.0
2022-07-12,143.2958190916168,145.94034514627222,142.597830542374,143.39413452148438,77588800,AAPL,0.8602883167888807,-0.0434782608695652,23.0
2022-07-13,140.57265975093034,143.97415763799123,139.7173575069719,143.0303955078125,71185600,AAPL,0.7733069780994865,0.1176470588235294,17.0
2022-07-14,141.64422349086814,146.4318877608006,140.82825345087886,145.9600067138672,78140700,AAPL,0.792508400004843,0.0434782608695652,23.0
2022-07-15,147.24784996064128,148.30959351033036,145.6945593046606,147.63125610351562,76259900,AAPL,0.7882322650402784,0.0625,16.0
2022-07-18,148.19163331287257,149.00760334414767,144.2199241245172,144.58367919921875,81420900,AAPL,0.8624121132104293,-0.2608695652173913,23.0
2022-07-19,145.41933284394,148.67337315386493,144.4264128251581,148.447265625,82982400,AAPL,0.8391760909243634,-0.0263157894736842,38.0
2022-07-20,148.56523442842325,151.12128610103343,147.8279135614201,150.45277404785156,64823400,AAPL,0.8544180547749555,0.1851851851851851,27.0
2022-07-21,151.88808810670997,152.9400063380094,149.37136878805202,152.72372436523438,65086600,AAPL,0.8457792831791772,0.0555555555555555,18.0
2022-07-22,152.76299545520004,153.6379486262537,150.81647328829465,151.48497009277344,66675400,AAPL,0.8956747826407937,-0.1764705882352941,34.0
2022-07-25,151.40636601369852,152.41895206482627,149.70561686969222,150.36428833007812,53623900,AAPL,0.8942987653944228,0.0,36.0
2022-07-26,149.68594024499822,150.50191035513055,148.25063089528444,149.037109375,55138700,AAPL,0.8431638330221176,0.125,16.0
2022-07-27,150.00056935233562,154.670268499492,149.58767143837116,154.13938903808594,78620700,AAPL,0.8579489744227865,0.0869565217391304,23.0
2022-07-28,154.32612531182656,154.97497109241723,151.79958098557822,154.68988037109375,81378700,AAPL,0.8472487207721261,0.2058823529411764,34.0
2022-07-29,158.51411543428287,160.8637099904221,156.80352611275504,159.76263427734375,101786900,AAPL,0.8445957655969419,0.4210526315789473,38.0
2022-08-01,158.28800912044616,160.82439423501998,158.17004260375904,158.77955627441406,67829400,AAPL,0.8421904908286201,0.0,18.0
2022-08-02,157.39339100369006,159.66433625726012,156.93133551910432,157.30490112304688,59907000,AAPL,0.8511094017462297,-0.0909090909090909,11.0
2022-08-03,158.12087978749662,163.77367187577843,158.0324049028353,163.3214569091797,82507500,AAPL,0.8553081139922142,0.5,20.0
2022-08-04,163.2034670413035,164.36352602829535,161.65017636428277,163.00685119628906,55474100,AAPL,0.7892399304791501,0.0526315789473684,19.0
2022-08-05,160.673712879285,163.27268651132164,160.46696968304354,162.78045654296875,56697000,AAPL,0.8614828373704638,-0.2857142857142857,7.0
2022-08-08,163.7845816314674,165.20220622926757,161.64830554399492,162.30789184570312,60276900,AAPL,0.8738178660472234,0.1666666666666666,12.0
2022-08-09,161.47112401818703,163.2431549194952,160.71308565619225,162.3571319580078,63135500,AAPL,0.8685084996016129,-0.1739130434782608,23.0
2022-08-10,165.07421541409994,166.7084223205678,164.30633795620102,166.6099853515625,70170500,AAPL,0.8643217831850052,0.4583333333333333,24.0
2022-08-11,167.4172371966445,168.33279265478845,165.57630211146738,165.87164306640625,57149200,AAPL,0.8138367633024851,0.25,12.0
2022-08-12,167.18093986017976,169.49441095392513,166.76745360076353,169.42550659179688,68039400,AAPL,0.8879760733017554,0.4615384615384615,13.0
2022-08-15,168.85455011811328,170.6954851482581,168.68719375370597,170.49859619140625,54091700,AAPL,0.8626171863741345,-0.1111111111111111,18.0
2022-08-16,170.09497999617207,171.01053551269388,168.992389717206,170.34109497070312,56377100,AAPL,0.8309852831503924,0.0588235294117647,17.0
2022-08-17,170.0851412165275,173.4126054655057,169.88825224075944,171.8374786376953,79542000,AAPL,0.890493610075542,0.0,14.0
2022-08-18,171.049901871482,172.18202470973495,170.42968734841074,171.4436798095703,62290100,AAPL,0.8264955373910757,0.3846153846153846,13.0
2022-08-19,170.34109754225454,171.04007069000778,168.64782529018512,168.8545684814453,70346300,AAPL,0.8573714362250434,-0.0555555555555555,18.0
2022-08-22,167.05302333761028,167.22037973855075,164.54264728016773,164.96597290039062,69026800,AAPL,0.8472191340783063,-0.3529411764705882,17.0
2022-08-23,164.4835473638596,166.0882216660332,164.06022183299058,164.63121032714844,54147100,AAPL,0.794930941180179,-0.2105263157894736,19.0
2022-08-24,164.7198312893935,165.4975479706951,163.6664520268514,164.9265594482422,53841500,AAPL,0.7844660331805547,0.0,12.0
2022-08-25,166.15715087983543,167.49601702656614,165.73384030735204,167.38772583007812,51218200,AAPL,0.880596182176045,0.0,14.0
2022-08-26,167.91930837052172,168.3918448489658,161.0182358432931,161.07730102539062,78961000,AAPL,0.7985018908977508,0.15,20.0
2022-08-29,158.64567953529183,160.36848406338322,157.33636131300617,158.8721160888672,73314000,AAPL,0.8328503121932348,-0.2083333333333333,24.0
2022-08-30,159.61045208119634,160.03376253148994,155.26898130471807,156.44049072265625,77906200,AAPL,0.8163256206010517,-0.1578947368421052,19.0
2022-08-31,157.8187409544185,158.08454929439134,154.6980053329991,154.77676391601562,87991100,AAPL,0.883506391197443,0.125,16.0
2022-09-01,154.20577023890877,155.95810734217315,152.26638338501562,155.50526428222656,74229900,AAPL,0.8843640718195174,-0.1111111111111111,18.0
2022-09-02,157.26744570942157,157.86796676025835,152.56172928679763,153.388671875,76957800,AAPL,0.8002217968304952,0.0,15.0
2022-09-06,154.03844040820118,154.64880073393255,151.30164311185823,152.1285858154297,73714800,AAPL,0.8573257327079773,-0.2857142857142857,21.0
2022-09-07,152.41407808901712,154.2353197614945,151.22287508520006,153.53636169433594,87449600,AAPL,0.7903734648227692,0.24,25.0
2022-09-08,152.23685741248187,153.93012940950055,150.30730966413597,152.05966186523438,84923800,AAPL,0.8278998949310996,-0.1363636363636363,22.0
2022-09-09,153.05400095933032,155.36748802177215,152.34518854112125,154.92446899414062,68028800,AAPL,0.8308768996170589,0.238095238095238,21.0
2022-09-12,157.10995164172124,161.7073775664421,156.82446488060694,160.89027404785156,104956000,AAPL,0.8418417658124652,-0.2142857142857142,14.0
2022-09-13,157.41513500718565,158.0451887543499,150.98661293916587,151.44931030273438,122656600,AAPL,0.8376310238471398,0.1153846153846153,26.0
2022-09-14,152.38451533184278,154.65862993133453,151.22286005828988,152.8964385986328,87965400,AAPL,0.8283874656145389,0.0384615384615384,26.0
2022-09-15,152.24671887947383,152.82756164210238,149.0275457934619,150.0021514892578,90481100,AAPL,0.8382820983727773,-0.2777777777777778,18.0
2022-09-16,148.86017738849526,148.99800116372188,146.06430005699622,148.35809326171875,162278800,AAPL,0.8279667437076569,0.2,10.0
2022-09-19,146.98967559142943,152.15808902303615,146.7829474662964,152.07933044433594,81474200,AAPL,0.8584842927315656,-0.2941176470588235,17.0
2022-09-20,151.0161367015711,155.6234166633189,150.7011173572486,154.4617462158203,107689800,AAPL,0.7728113437953749,0.0526315789473684,19.0
2022-09-21,154.8949011643533,156.27315389590652,151.21303113007994,151.33116149902344,101696800,AAPL,0.8316951046387354,0.0,12.0
2022-09-22,150.0120183626199,152.06953614035308,148.56486097289033,150.36642456054688,86652500,AAPL,0.8392500834805625,0.0476190476190476,21.0
2022-09-23,148.84048424162157,149.11613179254852,146.25135007934554,148.09228515625,96029900,AAPL,0.9192617899841732,-0.3333333333333333,18.0
2022-09-26,147.33428131353384,151.38041235260212,147.31458790825445,148.42703247070312,93339400,AAPL,0.8806818624337515,0.0416666666666666,24.0
2022-09-27,150.3664080888261,152.315634453065,147.619756600354,149.40162658691406,84442700,AAPL,0.8213355727493763,-0.0833333333333333,24.0
2022-09-28,145.34566573388943,148.29904557000611,142.58917488251384,147.511474609375,146691400,AAPL,0.8370794769790437,-0.5277777777777778,36.0
2022-09-29,143.8295935811918,144.4399538960587,138.49380784574632,140.26583862304688,128138200,AAPL,0.8483410588017216,-0.4074074074074074,27.0
2022-09-30,139.0844911492741,140.8762153477741,135.85546393289223,136.05235290527344,124925300,AAPL,0.8142855366071066,-0.2666666666666666,15.0
2022-10-03,136.0621976067289,140.84667290730152,135.55027429699052,140.23629760742188,114311700,AAPL,0.7900830166680473,-0.0952380952380952,21.0
2022-10-04,142.77621059568105,143.9477202186119,142.01817230643195,143.82958984375,87830100,AAPL,0.8617553764155933,0.3928571428571428,28.0
2022-10-05,141.83113033653302,145.08968986509632,140.7875903322469,144.12490844726562,79471000,AAPL,0.8576420421401659,-0.1666666666666666,24.0
2022-10-06,143.54408244476417,145.24719370943012,142.96325476225735,143.16998291015625,68402200,AAPL,0.8175436173166547,0.0714285714285714,14.0
2022-10-07,140.32490279514894,140.8762129387206,137.28292541213156,137.91297912597656,85925600,AAPL,0.8523946166038513,-0.2,15.0
2022-10-10,138.23785400390625,139.68501122355408,136.41661224606074,138.23785400390625,74899000,AAPL,0.8572896470626196,-0.4166666666666667,12.0
2022-10-11,137.7259068150969,139.15338540565426,136.07202171996315,136.82020568847656,77033700,AAPL,0.845323383808136,-0.5714285714285714,14.0
2022-10-12,136.9679019716922,138.17878336551573,136.01297472776957,136.19017028808594,70433700,AAPL,0.8241251391523025,0.4117647058823529,17.0
2022-10-13,132.89224973345455,141.35859601492572,132.28187436958524,140.76792907714844,113224000,AAPL,0.8469010246427435,0.4210526315789473,19.0
2022-10-14,142.06737676893815,142.274119915274,136.04248821757835,136.2295379638672,88598000,AAPL,0.8973769816485319,0.0909090909090909,11.0
2022-10-17,138.8777573464222,140.67930564113678,138.09018646721276,140.19692993164062,85250900,AAPL,0.8029967987019083,0.391304347826087,23.0
2022-10-18,143.22907894720203,144.42026703642762,138.4249097380949,141.51611328125,99136600,AAPL,0.8807366354898973,0.1363636363636363,22.0
2022-10-19,139.488113651557,142.69744724205523,139.3010638831592,141.6243896484375,61758300,AAPL,0.7978502164284388,0.0833333333333333,12.0
2022-10-20,140.7974520498777,143.6228470143876,140.43319169039492,141.1616973876953,64522000,AAPL,0.8485491956983294,-0.4285714285714285,14.0
2022-10-21,140.6497821885837,145.5524033439164,140.43319980718348,144.98141479492188,86548600,AAPL,0.8771622091531753,0.05,20.0
2022-10-24,144.90265893368223,147.89541049964913,143.73114921809554,147.12753295898438,75981900,AAPL,0.8477176220520682,0.5652173913043478,23.0
2022-10-25,147.7575758033074,150.12028846465364,147.03892431633474,149.9726104736328,74732300,AAPL,0.8706641043386152,-0.1612903225806451,31.0
2022-10-26,148.61404877344168,149.62804110263616,145.73941311718505,147.02906799316406,88194300,AAPL,0.8870286643505096,-0.375,24.0
2022-10-27,145.76899295091448,146.73375950209572,141.89021831932843,142.5498046875,109180200,AAPL,0.889643215081271,-0.0294117647058823,34.0
2022-10-28,145.89692843507157,155.05240689410368,145.52284395380414,153.31976318359375,164762400,AAPL,0.8952403883139293,-0.1333333333333333,30.0
2022-10-31,150.77989669615485,151.84311529516543,149.55916089247586,150.95709228515625,97943200,AAPL,0.8589288663864135,-0.4,25.0
2022-11-01,152.6700490040681,153.03429437423398,146.8125153766711,148.3088836669922,80379300,AAPL,0.844078371158013,-0.3846153846153846,13.0
2022-11-02,146.63531118174276,149.80527352264477,142.74669726069857,142.77622985839844,93604600,AAPL,0.8334082702795664,-0.2,15.0
2022-11-03,139.85234595133585,140.5808515547038,136.59378666921566,136.72177124023438,97918500,AAPL,0.8317234610256395,-0.2631578947368421,19.0
2022-11-04,140.11393200286335,140.68586767189302,132.51116441667403,136.45553588867188,140814800,AAPL,0.7887613475322723,-0.2857142857142857,14.0
2022-11-07,135.20318107527018,137.2148037171603,133.78320507083873,136.98800659179688,83374600,AAPL,0.8523554958795246,-0.2631578947368421,19.0
2022-11-08,138.457315240062,139.46311921929427,135.57792562085092,137.55996704101562,89908500,AAPL,0.8406723817189534,0.0,15.0
2022-11-09,136.57387654941147,136.6231842073022,132.71824941976038,132.99435424804688,74917800,AAPL,0.9123870879411696,-0.5,20.0
2022-11-10,139.27576104009148,144.82745361328125,137.55995404597397,144.82745361328125,118854000,AAPL,0.8891820094802163,0.0454545454545454,22.0
2022-11-11,143.7920579720531,147.92377412623946,142.36221138817493,147.6180877685547,93979700,AAPL,0.8517722288767496,-0.0476190476190476,21.0
2022-11-14,146.898256219997,148.19003547375948,145.37966477232854,146.2178497314453,73374100,AAPL,0.8351733123554903,-0.2352941176470588,17.0
2022-11-15,150.10307492440734,151.45401749484597,146.49397099909157,147.95338439941406,89868300,AAPL,0.8141800587375959,-0.1666666666666666,12.0
2022-11-16,147.05606249393267,147.78576172673738,145.241639832554,146.7207794189453,64218300,AAPL,0.8900434374809265,0.5,12.0
2022-11-17,144.39359949187033,149.3733724520642,144.11749463891493,148.6239471435547,80389400,AAPL,0.8658167878786723,-0.2,15.0
2022-11-18,150.19182372040734,150.5763993918672,147.88436969164823,149.18600463867188,74829600,AAPL,0.8549494333565235,-0.125,16.0
2022-11-21,148.07172328326632,148.27879437989566,145.66565404043791,145.9516143798828,58724100,AAPL,0.8740296526388689,-0.0909090909090909,11.0
2022-11-22,146.06993712168023,148.32808310350964,144.8866136770819,148.09141540527344,51804100,AAPL,0.8199719316080997,-0.1578947368421052,19.0
2022-11-23,147.3715896104273,149.71849566611712,147.26311878314957,148.9690704345703,58301400,AAPL,0.8857784196734428,-0.0625,16.0
2022-11-25,146.24741696157628,146.80949706533488,145.07396415260516,146.05020141601562,35195900,AAPL,0.874320013821125,-0.3,20.0
2022-11-28,143.12154400613,144.6006835742159,141.3860256630134,142.21434020996094,69246000,AAPL,0.9031609268859028,-0.71875,32.0
2022-11-29,142.28334655275705,142.79611910491008,138.39815293017466,139.2067413330078,83763800,AAPL,0.9164258337020874,-0.4,25.0
2022-11-30,139.4335135097931,146.65171990434524,138.59534367211867,145.9713134765625,111380900,AAPL,0.8246407237919894,-0.1818181818181818,22.0
2022-12-01,146.1488515092609,147.05605527210508,144.5710966759583,146.24745178222656,71250400,AAPL,0.8648202919960022,-0.24,25.0
2022-12-02,143.9301617623625,145.94178515343853,143.6244602489213,145.75442504882812,65447400,AAPL,0.8796311280001765,-0.217391304347826,23.0
2022-12-05,145.7149657221435,148.82115263004172,143.7427797370437,144.5908203125,68826400,AAPL,0.8805596470832825,-0.2666666666666666,15.0
2022-12-06,145.0246809463006,145.2514780860589,139.94629380127552,140.9225311279297,64727200,AAPL,0.8355692060370195,-0.1578947368421052,19.0
2022-12-07,140.21256620226913,141.37614872094412,138.05302012289312,138.97994995117188,69721100,AAPL,0.9008873784542084,-0.64,25.0
2022-12-08,140.38019261979954,141.5240640501762,139.13772092261513,140.66615295410156,62128300,AAPL,0.811982266280962,0.0434782608695652,23.0
2022-12-09,140.36048819280174,143.54557973820909,138.94051172185388,140.18299865722656,76097000,AAPL,0.9247193270259432,-0.1111111111111111,9.0
2022-12-12,140.71546075742316,142.4904310742392,139.09826892356506,142.48057556152344,70462700,AAPL,0.7977383045049814,0.2307692307692307,13.0
2022-12-13,147.42088296434414,147.88434781351052,142.2340399236394,143.44692993164062,93886200,AAPL,0.8234135210514069,0.4,10.0
2022-12-14,143.3286067000526,144.62038597056736,139.19687510886934,141.21836853027344,82291200,AAPL,0.8543273061513901,-0.0833333333333333,12.0
2022-12-15,139.147557792699,139.82796424282577,134.1382044845264,134.60166931152344,98931900,AAPL,0.8777887052611301,-0.4736842105263157,19.0
2022-12-16,134.7890179835338,135.73565858044236,131.87017687547362,132.6393280029297,160156900,AAPL,0.8295700391133626,-0.2,15.0
2022-12-19,133.23099818687768,133.31974292728304,129.49371311284926,130.5290985107422,79592600,AAPL,0.916358720511198,-0.5,16.0
2022-12-20,129.5627349310346,131.3968681768677,128.08359570202674,130.4600830078125,77432800,AAPL,0.8967554785988547,-0.2727272727272727,11.0
2022-12-21,131.1306634032082,134.90740198854184,130.90386619083728,133.56631469726562,85928000,AAPL,0.8709266952105931,-0.3571428571428571,14.0
2022-12-22,132.48161030905115,132.68868142818795,128.48793035610765,130.39108276367188,77852100,AAPL,0.837444394826889,-0.125,16.0
2022-12-23,129.09931513621305,130.57845488119247,127.83711709089096,130.0262451171875,63814900,AAPL,0.8605895638465881,-0.2307692307692307,13.0
2022-12-27,129.552926757453,129.5825083491155,126.92991528840034,128.22169494628906,69007800,AAPL,0.8903278055645171,-0.1428571428571428,21.0
2022-12-28,127.86666981780208,129.20775681904706,124.1195211570346,124.2871551513672,85438400,AAPL,0.8810252059589733,-0.3181818181818182,22.0
2022-12-29,126.210059659139,128.66542948633423,125.9536808579319,127.80753326416016,75703700,AAPL,0.8140200461660113,0.4761904761904761,21.0
2022-12-30,126.62421153870504,128.14278820773606,125.6578370442106,128.12306213378906,77034200,AAPL,0.8920456333593889,-0.1818181818181818,22.0
2023-01-03,128.46817007852962,129.07954280580168,122.44314240777942,123.33062744140624,112117500,AAPL,0.8831727114217035,-0.3448275862068966,29.0
2023-01-04,125.12534263515172,126.87073149260826,123.3405166774151,124.60271453857422,89113600,AAPL,0.8258335888385773,0.0454545454545454,22.0
2023-01-05,125.36199059273537,125.99308946159266,123.02495518012978,123.28133392333984,80962700,AAPL,0.8166661630658543,-0.0588235294117647,17.0
2023-01-06,124.25758622586784,128.47805571510713,123.15315931135854,127.81737518310548,87754700,AAPL,0.848012783948113,0.0,17.0
2023-01-09,128.65552272372005,131.55463782580617,128.08358712122987,128.3399658203125,70790800,AAPL,0.8697545873491388,0.1052631578947368,19.0
2023-01-10,128.44846138243565,129.43455432577363,126.33822308555574,128.91192626953125,63896200,AAPL,0.8452594876289368,-0.1,20.0
2023-01-11,129.42470644063985,131.65327120715185,128.64569958998982,131.63356018066406,69458900,AAPL,0.8686846494674683,0.1578947368421052,19.0
2023-01-12,132.0181218476768,132.3928269168101,129.61205277186403,131.55465698242188,71379600,AAPL,0.8429844835225273,0.2941176470588235,17.0
2023-01-13,130.19384999657817,133.04365799858422,129.82900042275443,132.88587951660156,57809700,AAPL,0.8315810433455876,0.1428571428571428,14.0
2023-01-17,132.95495069414824,135.38073158991477,132.26468844927925,134.0495147705078,63646600,AAPL,0.8629095168674693,0.0588235294117647,17.0
2023-01-18,134.91726132660978,136.682361304903,133.15214630173037,133.32965087890625,69672800,AAPL,0.8314015313982963,-0.25,20.0
2023-01-19,132.21534095915428,134.35516079708475,131.90965456039046,133.3887939453125,58280400,AAPL,0.8312151502160465,-0.1764705882352941,17.0
2023-01-20,133.3986594670003,136.10055969629155,132.3534032973474,135.95263671875,80223600,AAPL,0.8724583122465346,-0.2222222222222222,18.0
2023-01-23,136.19914460303502,141.32683964763805,135.9822029643826,139.14756774902344,81760300,AAPL,0.8001819849014282,0.04,25.0
2023-01-24,138.35866354207675,141.1690337397137,138.34880803190185,140.54779052734375,66435100,AAPL,0.8599841230445437,-0.1111111111111111,18.0
2023-01-25,138.93063463423644,140.44921115138996,136.87955949987148,139.88714599609375,65799300,AAPL,0.8573611875375112,-0.5555555555555556,18.0
2023-01-26,141.17895527594047,142.2439376895358,139.92661275533473,141.95797729492188,54105100,AAPL,0.8764771251451402,-0.0476190476190476,21.0
2023-01-27,141.16907645645273,145.18246711281154,141.09018721144076,143.90054321289062,70555800,AAPL,0.9140217559678214,0.2142857142857142,14.0
2023-01-30,142.94402483372846,143.52581599866485,140.86336833761902,141.0112762451172,64015300,AAPL,0.8569340536991755,-0.1666666666666666,30.0
2023-01-31,140.71545632636276,142.3326481092963,140.301299106578,142.28334045410156,65874500,AAPL,0.8677834993408572,-0.1612903225806451,31.0
2023-02-01,141.96778362091698,144.57106804774983,139.35464368271474,143.407470703125,77663600,AAPL,0.8809038661420345,-0.0833333333333333,24.0
2023-02-02,146.82925275349945,149.07754375931228,146.10940902226113,148.72256469726562,118339000,AAPL,0.8779600974586275,-0.1111111111111111,36.0
2023-02-03,145.97135602457382,155.1913322525213,145.7741404197881,152.35137939453125,154357300,AAPL,0.9070460854507074,-0.3902439024390244,41.0
2023-02-06,150.44820252682044,150.97083056548323,148.68308779153134,149.619873046875,69858300,AAPL,0.8267494750022888,0.08,25.0
2023-02-07,148.54504029445562,153.07120329051187,148.54504029445562,152.499267578125,83322600,AAPL,0.855093487434917,-0.1666666666666666,18.0
2023-02-08,151.73998447588093,152.4302465157107,149.0676660222592,149.80723571777344,64120100,AAPL,0.8478107191622257,-0.1875,16.0
2023-02-09,151.64136936063508,152.1837234806971,148.32809651858278,148.77183532714844,56007100,AAPL,0.8746815408979144,-0.0714285714285714,14.0
2023-02-10,147.60648709847575,149.46316214008027,147.3694580195322,149.1372528076172,57450700,AAPL,0.8612952848275502,-0.2,15.0
2023-02-13,149.07798723256394,152.34693578344766,149.04836048379,151.94203186035156,62199000,AAPL,0.8324314713478088,-0.0666666666666666,15.0
2023-02-14,150.23350151506878,151.86304832604316,148.98913264360064,151.30010986328125,61707600,AAPL,0.8404640835874221,-0.1764705882352941,17.0
2023-02-15,151.21121650909475,153.57157647071767,150.98407305919312,153.4036865234375,65573800,AAPL,0.8946639736493428,-0.0666666666666666,15.0
2023-02-16,151.60624021713144,154.39127521881363,151.44823591009165,151.80377197265625,68167900,AAPL,0.8803911937607659,-0.1111111111111111,9.0
2023-02-17,150.4606711359706,151.1026042766419,148.97927305482702,150.65818786621094,59144100,AAPL,0.8773184831325824,-0.2307692307692307,13.0
2023-02-21,148.33731221810694,149.4236767462983,146.56951728902385,146.63864135742188,58867200,AAPL,0.8597897430260976,-0.2666666666666666,15.0
2023-02-22,147.02381158820887,148.09041997762213,145.33502627380787,147.06332397460938,51011300,AAPL,0.827543760339419,0.0,12.0
2023-02-23,148.22867140254277,148.47557105445037,145.41402441253163,147.54722595214844,48394200,AAPL,0.8530641513712266,0.1176470588235294,17.0
2023-02-24,145.2856278870893,145.3646375819345,143.91286646196608,144.89059448242188,55469600,AAPL,0.8923845026228163,-0.1111111111111111,9.0
2023-02-27,145.87819927591497,147.32008482695682,145.62141398934327,146.08558654785156,44998500,AAPL,0.8293426136175791,-0.2666666666666666,15.0
2023-02-28,145.2263883123522,147.23121241896578,145.0091153980784,145.58192443847656,50547000,AAPL,0.8940183950795068,-0.4444444444444444,18.0
2023-03-01,145.0091193355728,145.40415278885536,143.21168246314858,143.50796508789062,55479000,AAPL,0.8774692008369848,0.0,19.0
2023-03-02,142.5894699520932,144.89057616376812,142.1154118429578,144.10049438476562,52238100,AAPL,0.8668487111727396,-0.4,15.0
2023-03-03,146.20407279147852,149.23600736765022,145.50288630750634,149.15699768066406,70732300,AAPL,0.8469100540334528,0.1818181818181818,22.0
2023-03-06,151.8827898611123,154.3616721188966,151.55689556759242,151.92230224609375,87558000,AAPL,0.7784642210373511,0.0,26.0
2023-03-07,151.79390348554702,152.11981283549997,149.25578289163562,149.71995544433594,56182000,AAPL,0.8454694116816801,0.0588235294117647,17.0
2023-03-08,150.91494388116536,151.5667625921133,149.94710144553787,150.9741973876953,47204800,AAPL,0.8888299465179443,0.0,6.0
2023-03-09,151.65564226284476,152.62348469471294,148.36693703717327,148.72247314453125,53833600,AAPL,0.8756811867157618,-0.1111111111111111,18.0
2023-03-10,148.34717096498875,149.0681136196498,145.7794089470896,146.6583709716797,68572400,AAPL,0.8548591807484627,-0.5,8.0
2023-03-13,145.97692732623966,151.24082897559975,145.86829089184172,148.60394287109375,84457100,AAPL,0.8227270884173257,-0.0714285714285714,14.0
2023-03-14,149.40392576424304,151.49763012479718,148.2385665656885,150.6976776123047,73695900,AAPL,0.835792250931263,0.125,16.0
2023-03-15,149.3150168625453,151.34946732376167,148.06076257128353,151.0926971435547,77167900,AAPL,0.908520206809044,-0.0833333333333333,12.0
2023-03-16,150.27299535550645,154.5196720318581,149.7594399024329,153.917236328125,76161100,AAPL,0.8742905706167221,-0.1666666666666666,12.0
2023-03-17,154.1443669167137,154.79618550631548,152.3666867039617,153.0777587890625,98944600,AAPL,0.8250986842008737,0.0,13.0
2023-03-20,153.14690680049927,155.8628026785515,152.23830291826783,155.447998046875,73641400,AAPL,0.7823318668774196,-0.7142857142857143,7.0
2023-03-21,155.36900288355957,157.4231944974596,154.59866219140062,157.3046875,73938300,AAPL,0.8959002265563378,0.2307692307692307,13.0
2023-03-22,157.32443633451206,160.1292123200188,155.85290921676807,155.87266540527344,75701800,AAPL,0.7908720299601555,0.125,16.0
2023-03-23,156.86026408901787,159.5465330865828,155.72451682640147,156.95901489257812,67622100,AAPL,0.8138204490145048,0.0833333333333333,24.0
